,ulasan,rating,Label,clean_teks
301,"menyesal daftar aplikasa ini, membatalkan sepihak pesanan, katanya pelanggaran, pelanggaran apa? katqnya dana di kembalikan, tidak masuk rekening saya. parah. lebih baik lazada sama akulaku.",1,0,sesal daftar aplikasa batal pesan langgar langgar katqnya dana kembali masuk rekening parah lazada akulaku
302,"pememesan belanja menggunakan promo tersedia tokopedia pesanan dibatalkan alasan (adanya dugaan manipulasi transaksi), alhasil promo tersebut ikut menghilang 🥲. aku pengguna baru tokopedia, entah aku salah menggunakan promo ada ketentuan saat mengunakan promo.",1,0,mes belanja promo sedia tokopedia pesan batal alas duga manipulasi transaksi alhasil promo hilang guna tokopedia salah promo tentu mengunakan promo
303,sangat-sangat rekomen berbelanja aplikasi tokopedia solusinya. beli barang tanggal 3 detik barang kunjung sampai pemesan 13 sept. chat ke tokopedianya selalu menangani robot bukan real cs apk bersangkutan. otomatis tidak bakal solusi di temukan. yang menangani bukan real cs nya robot apk nya,1,0,sangatsangat rekomen belanja aplikasi tokopedia solusi beli barang tanggal detik barang kunjung mes sept chat tokopedianya tangan robot real cs aplikasi sangkut otomatis solusi temu tangan real cs nya robot aplikasi nya
304,e-commerce jelek.... sudah melakukan pembayaran lewat tapi saat status nya cuman diproses terus ada perubahan... beda dulu lancar aja kalo masalah pembayaran cuman baru sekarang udah melakukan pembayaran cuman diproses doang gak dikonfirmasi operator lama sekali hampir 3 hari gk diproses. pelayanan cs lambat cuma itu-itu aja dijawab 😡,1,0,ecommerce jelek bayar status nya cuman proses ubah beda lancar aja kalo bayar cuman udah bayar cuman proses doang gak konfirmasi operator gk proses layan cs lambat ituitu aja
305,"filter urutkan harga terendah banyak list diskriminasi sortir jelas.. jumlah filter ulasan jumlah sama, sekali pilih harga terendah hampir hilang 40%..kemana list sisa itu? key search suka campur aduk cuma beda ""angka""",2,0,filter urut harga rendah list diskriminasi sortir filter ulas pilih harga rendah hilang mana list sisa key search suka campur aduk beda angka
306,"aplikasi ngentod, mau cek out ribet bener. jauh banget bedanya ama shopee. mau ganti pembayaran lewat bank bca loadingnya kek siput, aplikasi macam apa ini. bukannya mempermudah pembeli malah bikin ribet.",1,0,aplikasi ngentod cek out ribet bener banget beda ama shopee ganti bayar bank bca loadingnya kek siput aplikasi mudah beli bikin ribet
307,top up e toll mandiri melalui tokopedia metode pembayaran mobile banking sangat rekomen bayar virtual account tokped malah terkonfirmasi pembayaran . chat csnya malah disuruh nunggu verifikasinya lama berhari- hari dikarenakan transaksi hari jumat otomatis di proses di hari senin. diperbaiki dong sistemnya meminimalisir terjadinya kesalahan ini. nunggu dana pengembalian langsung saya uninstal tokped saya.,1,0,top up e toll mandiri tokopedia metode bayar mobile banking rekomen bayar virtual account tokped konfirmasi bayar chat csnya suruh nunggu verifikasi hari transaksi jumat otomatis proses senin baik sistem meminimalisir salah nunggu dana kembali langsung uninstal tokped
308,"lama lelet letoy kecewaaa bangeeettt.... harus kurir rekomendasi kalo nyatanya lebih baik,,, gratis ongkir satu pesanan estafet beberapa expedisi, makin lama nyampenya,, dulu cukup satu expedisi pilih yg paling cepat dekat rumah,, kecewaaaa terpaksa kasih 1 bintang, padahal harusnya 0 bintang👎👎👎👎👎👎",1,0,lelet letoy kecewaaa bangeeettt kurir rekomendasi kalo gratis ongkir pesan estafet expedisi nyampenya expedisi pilih cepat rumah kecewaaaa paksa kasih bintang bintang
309,"aplikasi bagus, cuman masukan untuk mempertimbangkan bermitra exspedisi anteraja soalnya pengiriman lama banget sudah banyak komplain juga.",5,1,aplikasi bagus cuman masuk timbang mitra exspedisi anteraja kirim banget komplain
310,"lama akun gak login, pas login malah data transaksi dulu² hilang sama wishlist, toko diikuti hilang padahal berguna banget buat pengguna biar nyari barang diinginkan gak susah, malah hilang semua, mau download data pribadi panduan aplikasinya aplikasi lama, pengguna udah pake aplikasi baru, gimana tokopedia??? hadeeeh",1,0,akun gak login pas login data transaksi dulu hilang wishlist toko ikut hilang guna banget guna biar nyari barang gak susah hilang download data pribadi pandu aplikasi aplikasi guna udah pake aplikasi gimana tokopedia hadeeeh
311,"ngasih voucher cashback kaya niat , kalo memang dipakai harusnya kasih peringatalah , la selese pesanan ada cashback masuk, setelah tanya chat katanya adanya pelanggaran syarat ketentuan, ngapain ngasih cashback tiap hari kalo memang bisa digunakan , udah ongkir nanggung sendiri , kalo mau pakai cashback. masa kalah sama si oren sekarang tokopedia , dulu hampir tiap hari belanja lewat tokopedia , sekarang sebulan bisa diitung belanja disini , malaassss jadinya",1,0,ngasih voucher cashback kaya niat kalo pakai kasih peringatalah la selese pesan cashback masuk chat langgar syarat tentu ngapain ngasih cashback kalo udah ongkir nanggung kalo pakai cashback kalah oren tokopedia belanja tokopedia bulan diitung belanja malaassss
312,"percuma ad diskon 100% 20 ribu, baru aja pesan udah batalkan otomatis alasan manipulasi transaksi. apanya yg manipulasi transaksi tokped?? punya 2 akun tokped, satu punya suami satu punya jadi klo pengiriman nya satu alamat walaupun beda akun perbolehkan di tokped yaa??? perbaiki sistemnya tokped.",1,0,ad diskon ribu aja pesan udah batal otomatis alas manipulasi transaksi apa manipulasi transaksi tokped akun tokped suami klo kirim nya alamat beda akun boleh tokped yaa baik sistem tokped
313,"ubah deh jadi bintang 1,padahal dulu marketplace favorit ,tapi makin kesini makin amburadul,pembelian yg voucher nya transaksi dibatalkan sistem tokopedia,malahan sekarang toko yg gratis ongkir disaya gratis ongkir aneh nyata ,udah komplain tokopedia care tetap ada perbahan hampir 1 bulan,parah bangett sih ini!",1,0,ubah deh bintang marketplace favorit kesini amburadulpembelian voucher nya transaksi batal sistem tokopediamalahan toko gratis ongkir saya gratis ongkir aneh nyata udah komplain tokopedia care bah bulanparah bangett sih
314,"kapok belanja tokopedia ini, masih make kurir sicepat gabakal mau aku belanja disini. paket diambil tgl 28 , 4 hari itu ada update update jalannya pakeyt. parah sih memang tokopedia. gabakal aku coba belanja disini",1,0,kapok belanja tokopedia make kurir sicepat gabakal belanja paket ambil tanggal update update jalan pakeyt parah sih tokopedia gabakal coba belanja
315,"nggak se asik dulu. tiap bebas ongkir, jaminan barang lama pengiriman, padahal pembayaran biaya ini itu. lagi kalau batal, biaya transaksinya dikemanain? kdg seller yg minta dibatalkan",1,0,nggak asik bebas ongkir jamin barang kirim bayar biaya batal biaya transaksi dikemanain kdg seller batal
316,"keluhan yg sering dialami ; status 'menunggu konfirmasi' durasinya sering seharian pelunasan pembayaran. status ""diproses' bahkan sering lebih itu durasinya. sekalipun barang dikirim satu provinsi sama pihak pembeli banyaknya harga barang (bahkan official storenya sekalipun) jauh lebih mahal dibandingkan platform sejenis apresiasi buat tokopedia ; ketersediaan barang hingga sistem pembayaran yg sangat bervariasi cukup lengkap.",4,1,keluh alami status tunggu konfirmasi durasi hari lunas bayar status proses durasi barang kirim provinsi beli banyak harga barang official storenya mahal banding platform jenis apresiasi tokopedia sedia barang sistem bayar variasi lengkap
317,"kecewa pelayanan komplain tokopedia, belanja pakai gopeyleter, barang rusak kirim penjual minta ganti barang,dan barang terima penjual kembali, blm sempet ganti batalkan sepihak toped, yg jadi masalah tagihan gopeyleter keluar bayar barang yg pernah saya terima, sdh komplen berkali kali bagain pelayanan suruh tunggu tunggu sampe waktu yg pasti.",1,0,kecewa layan komplain tokopedia belanja pakai gopeyleter barang rusak kirim jual ganti barangdan barang terima jual blm sempet ganti batal toped tagih gopeyleter bayar barang terima komplen kali kali bagain layan suruh tunggu tunggu sampe
318,"wajar aja tokopedia gak maju2 barusan pesan pakai promo langsung dibatalkan sepihamdari tokopedia nya, mana udah bayar lewat akun bank, bayar nya 23.400 dikembalikan 21.400. saya pihak yg rugikan, semoga berkah tuh cara nya, lebih enak belanja toko sebelah disini",1,0,wajar aja tokopedia gak maju barusan pesan pakai promo langsung batal sepihamdari tokopedia nya udah bayar akun bank bayar nya kembali rugi moga berkah tuh nya enak belanja toko belah
319,"saya update program ya, padahal opsinya cuma 2, update tutup, giliran dipilih tutup berarti aplikasi close, klo dipilih update, gagal terus, tidak bisa buka tokopedia ? hari aplikasi tokopedia-nya bisa update, terima kasih tokopedia, bisa akses tokopedia-nya.",5,1,update program ya opsi update tutup gilir pilih tutup aplikasi close klo pilih update gagal buka tokopedia aplikasi tokopedianya update terima kasih tokopedia akses tokopedianya
320,"suka ngk jelas ngasih voucher belanja. toped yg ngasih, toped yg batalin. katanya penyalah gunaan voucher. cuma gara2 pakai jaringan yg sama, rt/rw yg sama. lha apakabar yg tinggal didesa yg ngk nama jalan nomor rumah. apakabar yg beberapa rumah pakai jaringan wifi yg sama. padahal pakai hp yg beda lho. pemilik hp jg beda. lebih enak belanja shopee. ngk php macam tokopedia",1,0,suka ngk ngasih voucher belanja toped ngasih toped batalin salah guna voucher gara pakai jaring rtrw lha apakabar tinggal desa ngk nama jalan nomor rumah apakabar rumah pakai jaring wifi pakai hp beda lho milik hp jg beda enak belanja shopee ngk php tokopedia
321,"2 kali proses pembelian sparepart mobil mengecewakan. 1. mendapatkan barang yg gak berkualitas. 2. mendapatkan barang fake/aspal/palsu. proses pengembalian dana ongkos kirim terlalu lama. ujungnya banyak biaya yg dikeluarkan gara2 barang jelek. membeli shockbreaker, otomatis dipasang, pasang ternyata jelek, dibongkar dipasang shockbreaker lamanya. biaya bongkar pasang, biaya mobil menginap di bengkel saya pakai kendaraan umum.",1,0,kali proses beli sparepart mobil kecewa barang gak kualitas barang fakeaspalpalsu proses kembali dana ongkos kirim ujung biaya keluar gara barang jelek beli shockbreaker otomatis pasang pasang jelek bongkar pasang shockbreaker biaya bongkar pasang biaya mobil inap bengkel pakai kendara
322,"baru kali kecewa banget sama pihak tokopedia, barang dilayani tokopedia lama banget sampenya, pesan tgl 5 yang estimasinya sampe hari belom sampe juga, pengen ajukan komplain pihak tokopedia tetapi mesti menunggu diluar jam estimasi, saya chat penjual alasannya dalam pengiriman, saya tau kenapa lama banget malah diperpanjang estimasinya sampe sekarang ngga ajukan komplain... jelas banget",1,0,kali kecewa banget tokopedia barang layan tokopedia banget sampenya pesan tanggal estimasi sampe bom sampe ken aju komplain tokopedia mesti tunggu luar jam estimasi chat jual alas kirim tau banget panjang estimasi sampe ngga aju komplain banget
323,turunkan bintang update terbaru gak play pause vidio ulasan gak suara vidionya (sdh d coba d bnyk ulasan toko). yg mna sangat berguna sbgai acuan sblm mmbeli produk yg mmng membutuhkan vidio audio. update aman2 sangat berguna utk pribadi.,2,0,turun bintang update baru gak play pause vidio ulas gak suara vidionya d coba d bnyk ulas toko mna guna sbgai acu sblm mmbeli produk mmng butuh vidio audio update aman guna utk pribadi
324,"maaf dah kecewa pake aplikasi ini, beli barang, penjual salah kirim barang respon seller lambat, berapa kali dihubungi suruh tunggu, minta bantuan cs jawaban sama terus sampe ditelpon solusi tetap sama, gk telpon cs, lagi csnya ngomong terbata-bata. kalo transaksi sudah selesai di tanggal 30 agustus, ni aplikasi langsung uninstall, thanks",1,0,maaf dah kecewa pake aplikasi beli barang jual salah kirim barang respon seller lambat kali hubung suruh tunggu bantu cs sampe telpon solusi gk telpon cs csnya ngomong terbatabata kalo transaksi selesai tanggal agustus ni aplikasi langsung uninstall thanks
325,"barang² lengkap, toko sebelah tokopedia ada, harga di tokopedia lebih mahal, termasuk biaya kirim lebih mahal toko sebelah. toko sebelah punya paylatar masing². dulu sy merasa nyaman belanja disini, skrg jadi malas .",1,0,barang lengkap toko belah tokopedia harga tokopedia mahal biaya kirim mahal toko belah toko belah paylatar masing sy nyaman belanja skrg malas
326,"bilang tokped jelek mungkin dianya yg kurang paham. sy pengguna tokped sejak 2014 sangat senang belanja tokped, berat produk terlampir (tolong fitur jangan dihilangkan krn sangat berharga), memaksimalkan pembelian kita di 1 toko merasa sayang ongkir. saran buat seller, diperhatikan berat barangnya, timbang seakurat mungkin, jgn dikira2 krn yg menjadi salah satu rahasia jualan bisa rame pembeli (selama harga sesuai).",5,1,bilang tokped jelek dia paham sy guna tokped senang belanja tokped berat produk lampir tolong fitur hilang krn harga maksimal beli toko sayang ongkir saran seller perhati berat barang timbang akurat jgn krn salah rahasia jual rame beli harga sesuai
327,"bagus.. apabila lebih bagus jika mnggunakan expedisi sicepat, sicepat yg sekarang ud menjadi silelet, paket dr tgl 30-03-2023 nyangkut d gudang jakbar cengkareng prima, estimasi s/d tgl 31-03-2023, sekarang ud tgl 03-03-2023 baru keluar gudang tsb. pngiriman gunakan expedisi tercepat, bukan yg terlelet. gad yg lbh cpt dr lex id ralat, terlalu lama untuk mencari driver, ud lebih dr 2x ganti driver. pickup nya lama banget. trimakasih",1,0,bagus bagus mnggunakan expedisi sicepat sicepat ud silelet paket tanggal nyangkut d gudang jakbar cengkareng prima estimasi sd tanggal ud tanggal gudang tsb pngiriman expedisi cepat lelet gad cpt lex id ralat cari driver ud x ganti driver pickup nya banget trimakasih
328,"pengguna baru dpt potongan diskon voucher 30 ribu pas co bisa udah transfer ehh muncul notifikasi pelanggaran s&k katanya, uang langsung refund! otomatis potongan 30 ribu hanguss.bisa bilang hoax etdahhh emang ngga niat ngasih potongan diskon awal keknya!",1,0,guna dpt potong diskon voucher ribu pas co udah transfer ehh muncul notifikasi langgar sk uang langsung refund otomatis potong ribu hangussbisa bilang hoax etdahhh emang ngga niat ngasih potong diskon kek
329,benar semua apa keluhkan... satu lagi harus di informasikan toped spesifikasi hp android kompatibel toped..saya pernah mau komplain produk bisa..cari tau mana ketemu.. ternyata hp nya tidak memenuhi aplikasinya toped.. payah toped padahal toko online lainnya semua,1,0,keluh informasi toped spesifikasi hp android kompatibel topedsaya komplain produk bisacari tau ketemu hp nya penuh aplikasi toped payah toped toko online
330,"per tanggal 04-07-2023, edit review menjadi bintang satu. kurir salah mengantar barang memaksa konfirmasi penerimaan. barang hari belum terima. pengajuan komplain diproses pihak tokopedia, pengiriman, maupun seller. tokopedia lagi menjadi platform market baik dulu pelayanan seburuk sekarang. alternatif saya beralih shopee. edit 09-09-2023. paket hilang terulang lagi. order tgl 2 september hari belum tiba.",1,0,tanggal edit review bintang kurir salah antar barang paksa konfirmasi terima barang terima aju komplain proses tokopedia kirim seller tokopedia platform market layan buruk alternatif alih shopee edit paket hilang ulang order tanggal september
